Discipline,Subfield,Methodology,Title,Abstract,URL,Source,clean_title,clean_abstract,clean_text,noun_ratio,verb_ratio,adj_ratio,adv_ratio,avg_sentence_length,ner_org,ner_gpe,ner_date,ner_person
Information Systems,E-Government and E-Commerce,Qualitative,"On the combination of static analysis for software security assessment
  -- a case study of an open-source e-government project","Static Application Security Testing (SAST) is a popular quality assurance
technique in software engineering. However, integrating SAST tools into
industry-level product development and security assessment poses various
technical and managerial challenges. In this work, we reported a longitudinal
case study of adopting SAST as a part of a human-driven security assessment for
an open-source e-government project. We described how SASTs are selected,
evaluated, and combined into a novel approach for software security assessment.
The approach was preliminarily evaluated using semi-structured interviews. Our
result shows that (1) while some SAST tools out-perform others, it is possible
to achieve better performance by combining more than one SAST tools and (2)
SAST tools should be used towards a practical performance and in the
combination with triangulated approaches for human-driven vulnerability
assessment in real-world projects.",http://arxiv.org/abs/2103.08010v2,arXiv,combination static analysis software security assessment case study opensource egovernment project,static application security testing sast popular quality assurance technique software engineering however integrate sast tool industrylevel product development security assessment pose various technical managerial challenge work report longitudinal case study adopt sast part humandriven security assessment opensource egovernment project describe sast select evaluate combine novel approach software security assessment approach preliminarily evaluate use semistructure interview result show sast tool outperform possible achieve well performance combine one sast tool sast tool use towards practical performance combination triangulate approach humandriven vulnerability assessment realworld project,combination static analysis software security assessment case study opensource egovernment project static application security testing sast popular quality assurance technique software engineering however integrate sast tool industrylevel product development security assessment pose various technical managerial challenge work report longitudinal case study adopt sast part humandriven security assessment opensource egovernment project describe sast select evaluate combine novel approach software security assessment approach preliminarily evaluate use semistructure interview result show sast tool outperform possible achieve well performance combine one sast tool sast tool use towards practical performance combination triangulate approach humandriven vulnerability assessment realworld project,0.6707317073170732,0.0975609756097561,0.14634146341463414,0.024390243902439025,82.0,1.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Mixed Methods,"Empirical Study of Sustaining the Actualized Value Propositions of
  Implemented E-Government Projects in Sub-Saharan Africa","Governments in sub-Saharan Africa have implemented e-Government projects.
Actualizing the value propositions and sustaining such values are becoming
problematic. Some scanty studies on the value propositions of implemented
e-Government projects did not consider actualization of the values. Besides,
such studies lack theoretical underpinnings, the identification, and measure of
what constitutes actualized values. Neither did they capture what mechanisms
could sustain the actualized values nor the contextual conditions enabling its
sustainability. Consequently, using a concept-centric systematic review, we
identified the value proposition of such implemented projects. By drawing from
theories of affordance actualization, realist evaluation (RE) theory,
self-determination theory, and sustainability framework for e-Government
success. We conducted a RE of the implemented e-Government projects in Rwanda
using RE as a methodology in three phases. In phase one, we developed the
initial program theory (IPT), in phase two, we used contingent valuation as a
quantitative approach and realist interview as qualitative method to validate
the IPT. Lastly, in the third phase, we synthesized the results of the two
investigative case studies to develop the actualized values sustainability
framework. Such framework encapsulates, the actualized value propositions,
mechanisms and enabling conditions in interactions to sustain the value
propositions discovered in the e-Government investigative contexts.",http://arxiv.org/abs/2108.09769v1,arXiv,empirical study sustain actualized value proposition implement egovernment project subsaharan africa,government subsaharan africa implement egovernment project actualize value proposition sustain value become problematic scanty study value proposition implement egovernment project consider actualization value besides study lack theoretical underpinning identification measure constitute actualized value neither capture mechanism could sustain actualized value contextual condition enable sustainability consequently use conceptcentric systematic review identify value proposition implement project draw theory affordance actualization realist evaluation theory selfdetermination theory sustainability framework egovernment success conduct implement egovernment project rwanda use methodology three phase phase one develop initial program theory ipt phase two use contingent valuation quantitative approach realist interview qualitative method validate ipt lastly third phase synthesize result two investigative case study develop actualized value sustainability framework framework encapsulate actualized value proposition mechanism enable condition interaction sustain value proposition discover egovernment investigative contexts,empirical study sustain actualized value proposition implement egovernment project subsaharan africa government subsaharan africa implement egovernment project actualize value proposition sustain value become problematic scanty study value proposition implement egovernment project consider actualization value besides study lack theoretical underpinning identification measure constitute actualized value neither capture mechanism could sustain actualized value contextual condition enable sustainability consequently use conceptcentric systematic review identify value proposition implement project draw theory affordance actualization realist evaluation theory selfdetermination theory sustainability framework egovernment success conduct implement egovernment project rwanda use methodology three phase phase one develop initial program theory ipt phase two use contingent valuation quantitative approach realist interview qualitative method validate ipt lastly third phase synthesize result two investigative case study develop actualized value sustainability framework framework encapsulate actualized value proposition mechanism enable condition interaction sustain value proposition discover egovernment investigative contexts,0.5873015873015873,0.1349206349206349,0.1746031746031746,0.015873015873015872,126.0,0.0,1.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Mixed Methods,"Barriers facing e-service adopting and implementation at local
  environment level in Nigeria","E-Government services offer a great deal of potential to improve government
activities and citizen support. However, there is a lack of research covering
E-Government services at the local government level, particularly in developing
countries. However, implementing successful E-Service technology in this part
of the world will not come without its barriers considering the unstable and
fragile economies in most developing countries. The research aim is to identify
the barriers facing E-Service adoption and implementation at a local
environment level, using Nigeria as a case example.
  This thesis adopts an interpretive paradigm and uses action research. It
consists of a large field study in Nigeria (interviews), an online survey of
government officials, online focus groups, and analyses government documents
and E-Service initiatives. A structured literature review method consisted of
sifting through 3,245 papers. The main theoretical tools used in this thesis
are the diffusion of innovation (DOI) theory and the theory of change.",http://arxiv.org/abs/2406.15375v1,arXiv,barrier face eservice adopt implementation local environment level nigeria,egovernment service offer great deal potential improve government activity citizen support however lack research cover egovernment service local government level particularly develop country however implement successful eservice technology part world come without barrier consider unstable fragile economy develop country research aim identify barrier face eservice adoption implementation local environment level use nigeria case example thesis adopt interpretive paradigm use action research consist large field study nigeria interview online survey government official online focus group analyse government document eservice initiative structured literature review method consist sift paper main theoretical tool use thesis diffusion innovation doi theory theory change,barrier face eservice adopt implementation local environment level nigeria egovernment service offer great deal potential improve government activity citizen support however lack research cover egovernment service local government level particularly develop country however implement successful eservice technology part world come without barrier consider unstable fragile economy develop country research aim identify barrier face eservice adoption implementation local environment level use nigeria case example thesis adopt interpretive paradigm use action research consist large field study nigeria interview online survey government official online focus group analyse government document eservice initiative structured literature review method consist sift paper main theoretical tool use thesis diffusion innovation doi theory theory change,0.5773195876288659,0.13402061855670103,0.15463917525773196,0.030927835051546393,97.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Mixed Methods,The Missing Link: Identifying Digital Intermediaries in E-Government,"The digitalization of public administration has advanced significantly on a
global scale. Many governments now view digital platforms as essential for
improving the delivery of public services and fostering direct communication
between citizens and public institutions. However, this view overlooks the role
played by digital intermediaries significantly shape the provision of
e-government services. Using Chile as a case study, we analyze these
intermediaries through a national survey on digitalization, we find five types
of intermediaries: family members, peers, political figures, bureaucrats, and
community leaders. The first two classes comprise close intermediaries, while
the latter three comprise hierarchical intermediaries. Our findings suggest
that all these intermediaries are a critical but underexplored element in the
digitalization of public administration.",http://arxiv.org/abs/2501.10846v1,arXiv,missing link identify digital intermediary egovernment,digitalization public administration advance significantly global scale many government view digital platform essential improve delivery public service foster direct communication citizen public institution however view overlook role play digital intermediary significantly shape provision egovernment service use chile case study analyze intermediary national survey digitalization find five type intermediary family member peer political figure bureaucrat community leader first two class comprise close intermediary latter three comprise hierarchical intermediary finding suggest intermediary critical underexplored element digitalization public administration,missing link identify digital intermediary egovernment digitalization public administration advance significantly global scale many government view digital platform essential improve delivery public service foster direct communication citizen public institution however view overlook role play digital intermediary significantly shape provision egovernment service use chile case study analyze intermediary national survey digitalization find five type intermediary family member peer political figure bureaucrat community leader first two class comprise close intermediary latter three comprise hierarchical intermediary finding suggest intermediary critical underexplored element digitalization public administration,0.4605263157894737,0.11842105263157894,0.27631578947368424,0.05263157894736842,76.0,0.0,1.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Mixed Methods,"Regional Pilot Study to Evaluate e-Readiness and Local e-Government
  Services","The concept of local e-Government has become a key factor for delivering
services in an efficient, cost effective, transparent and convenient way, in
circumstances where a) citizens do not have enough time available to
communicate with local authorities in order to perform their responsibilities
and needs, and b) information and communication technologies significantly
facilitate administrative procedures and citizens-government interaction. This
paper aims to identify e-services that local authorities provide, and to
investigate their readiness for delivering these services. A pilot research has
been conducted to identify the offer of e-services by local authorities, along
with e-readiness in municipalities of the Pelagonia region in the Republic of
Macedonia. The survey was carried out by means of structured interview
questions based on a modified model proposed by Partnership on Measuring ICT
for Development - web analysis of municipal websites in the region has been
conducted, as well. The study reveals uneven distribution according to the age
group of users, lack of reliability and confidence for processing the needs and
requests electronically by a large part of the population, and improperly
developed set of ICT tools by local governments for providing a variety of
services that can be fully processed electronically.",http://arxiv.org/abs/1406.7866v1,arXiv,regional pilot study evaluate ereadiness local egovernment service,concept local egovernment become key factor deliver service efficient cost effective transparent convenient way circumstance citizen enough time available communicate local authority order perform responsibility need information communication technology significantly facilitate administrative procedure citizensgovernment interaction paper aim identify eservice local authority provide investigate readiness deliver service pilot research conduct identify offer eservice local authority along ereadiness municipality pelagonia region republic macedonia survey carry mean structured interview question base modify model propose partnership measure ict development web analysis municipal website region conduct well study reveal uneven distribution accord age group user lack reliability confidence process need request electronically large part population improperly develop set ict tool local government provide variety service fully process electronically,regional pilot study evaluate ereadiness local egovernment service concept local egovernment become key factor deliver service efficient cost effective transparent convenient way circumstance citizen enough time available communicate local authority order perform responsibility need information communication technology significantly facilitate administrative procedure citizensgovernment interaction paper aim identify eservice local authority provide investigate readiness deliver service pilot research conduct identify offer eservice local authority along ereadiness municipality pelagonia region republic macedonia survey carry mean structured interview question base modify model propose partnership measure ict development web analysis municipal website region conduct well study reveal uneven distribution accord age group user lack reliability confidence process need request electronically large part population improperly develop set ict tool local government provide variety service fully process electronically,0.5398230088495575,0.1415929203539823,0.19469026548672566,0.05309734513274336,113.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Mixed Methods,Product Knowledge Graph Embedding for E-commerce,"In this paper, we propose a new product knowledge graph (PKG) embedding
approach for learning the intrinsic product relations as product knowledge for
e-commerce. We define the key entities and summarize the pivotal product
relations that are critical for general e-commerce applications including
marketing, advertisement, search ranking and recommendation. We first provide a
comprehensive comparison between PKG and ordinary knowledge graph (KG) and then
illustrate why KG embedding methods are not suitable for PKG learning. We
construct a self-attention-enhanced distributed representation learning model
for learning PKG embeddings from raw customer activity data in an end-to-end
fashion. We design an effective multi-task learning schema to fully leverage
the multi-modal e-commerce data. The Poincare embedding is also employed to
handle complex entity structures. We use a real-world dataset from
grocery.walmart.com to evaluate the performances on knowledge completion,
search ranking and recommendation. The proposed approach compares favourably to
baselines in knowledge completion and downstream tasks.",http://arxiv.org/abs/1911.12481v1,arXiv,product knowledge graph embed ecommerce,paper propose new product knowledge graph pkg embed approach learn intrinsic product relation product knowledge ecommerce define key entity summarize pivotal product relation critical general ecommerce application include marketing advertisement search ranking recommendation first provide comprehensive comparison pkg ordinary knowledge graph illustrate embedding method suitable pkg learn construct selfattentionenhance distribute representation learning model learn pkg embedding raw customer activity datum endtoend fashion design effective multitask learn schema fully leverage multimodal ecommerce data poincare embed also employ handle complex entity structure use realworld dataset grocerywalmartcom evaluate performance knowledge completion search rank recommendation propose approach compare favourably baseline knowledge completion downstream task,product knowledge graph embed ecommerce paper propose new product knowledge graph pkg embed approach learn intrinsic product relation product knowledge ecommerce define key entity summarize pivotal product relation critical general ecommerce application include marketing advertisement search ranking recommendation first provide comprehensive comparison pkg ordinary knowledge graph illustrate embedding method suitable pkg learn construct selfattentionenhance distribute representation learning model learn pkg embedding raw customer activity datum endtoend fashion design effective multitask learn schema fully leverage multimodal ecommerce data poincare embed also employ handle complex entity structure use realworld dataset grocerywalmartcom evaluate performance knowledge completion search rank recommendation propose approach compare favourably baseline knowledge completion downstream task,0.56,0.2,0.14,0.04,100.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Design and Development,A New Fuzzy MCDM Framework to Evaluate E-Government Security Strategy,"Ensuring security of e-government applications and infrastructures is crucial
to maintain trust among stakeholders to store, process and exchange information
over the e-government systems. Due to dynamic and continuous threats on
e-government information security, policy makers need to perform evaluation on
existing information security strategy as to deliver trusted e-government
services. This paper presents an information security evaluation framework
based on new fuzzy multi criteria decision making (MCDM) to help policy makers
conduct comprehensive assessment of e-government security strategy.",http://arxiv.org/abs/1011.3101v1,arXiv,new fuzzy mcdm framework evaluate egovernment security strategy,ensure security egovernment application infrastructure crucial maintain trust among stakeholder store process exchange information egovernment system due dynamic continuous threat egovernment information security policy maker need perform evaluation exist information security strategy deliver trusted egovernment service paper present information security evaluation framework base new fuzzy multi criterion decision make mcdm help policy maker conduct comprehensive assessment egovernment security strategy,new fuzzy mcdm framework evaluate egovernment security strategy ensure security egovernment application infrastructure crucial maintain trust among stakeholder store process exchange information egovernment system due dynamic continuous threat egovernment information security policy maker need perform evaluation exist information security strategy deliver trusted egovernment service paper present information security evaluation framework base new fuzzy multi criterion decision make mcdm help policy maker conduct comprehensive assessment egovernment security strategy,0.6271186440677966,0.13559322033898305,0.2033898305084746,0.0,59.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Design and Development,"Semantic-Driven e-Government: Application of Uschold and King Ontology
  Building Methodology for Semantic Ontology Models Development","Electronic government (e-government) has been one of the most active areas of
ontology development during the past six years. In e-government, ontologies are
being used to describe and specify e-government services (e-services) because
they enable easy composition, matching, mapping and merging of various
e-government services. More importantly, they also facilitate the semantic
integration and interoperability of e-government services. However, it is still
unclear in the current literature how an existing ontology building methodology
can be applied to develop semantic ontology models in a government service
domain. In this paper the Uschold and King ontology building methodology is
applied to develop semantic ontology models in a government service domain.
Firstly, the Uschold and King methodology is presented, discussed and applied
to build a government domain ontology. Secondly, the domain ontology is
evaluated for semantic consistency using its semi-formal representation in
Description Logic. Thirdly, an alignment of the domain ontology with the
Descriptive Ontology for Linguistic and Cognitive Engineering (DOLCE) upper
level ontology is drawn to allow its wider visibility and facilitate its
integration with existing metadata standard. Finally, the domain ontology is
formally written in Web Ontology Language (OWL) to enable its automatic
processing by computers. The study aims to provide direction for the
application of existing ontology building methodologies in the Semantic Web
development processes of e-government domain specific ontology models; which
would enable their repeatability in other e-government projects and strengthen
the adoption of semantic technologies in e-government.",http://arxiv.org/abs/1111.1941v1,arXiv,semanticdriven egovernment application uschold king ontology building methodology semantic ontology model development,electronic government egovernment one active area ontology development past six year egovernment ontology use describe specify egovernment service eservice enable easy composition matching mapping merging various egovernment service importantly also facilitate semantic integration interoperability egovernment service however still unclear current literature exist ontology building methodology apply develop semantic ontology model government service domain paper uschold king ontology building methodology apply develop semantic ontology model government service domain firstly uschold king methodology present discuss apply build government domain ontology secondly domain ontology evaluate semantic consistency use semiformal representation description logic thirdly alignment domain ontology descriptive ontology linguistic cognitive engineering dolce upper level ontology draw allow wide visibility facilitate integration exist metadata standard finally domain ontology formally write web ontology language owl enable automatic processing computer study aim provide direction application exist ontology building methodology semantic web development process egovernment domain specific ontology model would enable repeatability egovernment project strengthen adoption semantic technology egovernment,semanticdriven egovernment application uschold king ontology building methodology semantic ontology model development electronic government egovernment one active area ontology development past six year egovernment ontology use describe specify egovernment service eservice enable easy composition matching mapping merging various egovernment service importantly also facilitate semantic integration interoperability egovernment service however still unclear current literature exist ontology building methodology apply develop semantic ontology model government service domain paper uschold king ontology building methodology apply develop semantic ontology model government service domain firstly uschold king methodology present discuss apply build government domain ontology secondly domain ontology evaluate semantic consistency use semiformal representation description logic thirdly alignment domain ontology descriptive ontology linguistic cognitive engineering dolce upper level ontology draw allow wide visibility facilitate integration exist metadata standard finally domain ontology formally write web ontology language owl enable automatic processing computer study aim provide direction application exist ontology building methodology semantic web development process egovernment domain specific ontology model would enable repeatability egovernment project strengthen adoption semantic technology egovernment,0.5723684210526315,0.14473684210526316,0.16447368421052633,0.05921052631578947,152.0,0.0,0.0,1.0,1.0
Information Systems,E-Government and E-Commerce,Design and Development,An Innovative Approach for E-Government Transformation,"Despite the immeasurable investment in e-government initiatives throughout
the world, such initiatives have yet to succeed in fully meeting expectations
and desired outcomes. A key objective of this research article is to support
the government of the UAE in realizing its vision of e-government
transformation. It presents an innovative framework to support e-government
implementation, which was developed from a practitioner's perspective and based
on learnings from numerous e-government practices around the globe. The
framework presents an approach to guide governments worldwide, and UAE in
particular, to develop a top down strategy and leverage technology in order
realize its long term goal of e-government transformation. The study also
outlines the potential role of modern national identity schemes in enabling the
transformation of traditional identities into digital identities. The work
presented in this study is envisaged to help bridge the gap between policy
makers and implementers, by providing greater clarity and reducing misalignment
on key elements of e-government transformation. In the hands of leaders that
have a strong will to invest in e-government transformation, the work presented
in this study is envisaged to become a powerful tool to communicate and
coordinate initiatives, and provide a clear visualization of an integrated
approach to e-government transformation.",http://arxiv.org/abs/1105.6358v1,arXiv,innovative approach egovernment transformation,despite immeasurable investment egovernment initiative throughout world initiative yet succeed fully meet expectation desire outcome key objective research article support government uae realize vision egovernment transformation present innovative framework support egovernment implementation develop practitioner perspective base learning numerous egovernment practice around globe framework present approach guide government worldwide uae particular develop top strategy leverage technology order realize long term goal egovernment transformation study also outline potential role modern national identity scheme enable transformation traditional identity digital identity work present study envisage help bridge gap policy maker implementer provide great clarity reduce misalignment key element egovernment transformation hand leader strong invest egovernment transformation work present study envisage become powerful tool communicate coordinate initiative provide clear visualization integrate approach egovernment transformation,innovative approach egovernment transformation despite immeasurable investment egovernment initiative throughout world initiative yet succeed fully meet expectation desire outcome key objective research article support government uae realize vision egovernment transformation present innovative framework support egovernment implementation develop practitioner perspective base learning numerous egovernment practice around globe framework present approach guide government worldwide uae particular develop top strategy leverage technology order realize long term goal egovernment transformation study also outline potential role modern national identity scheme enable transformation traditional identity digital identity work present study envisage help bridge gap policy maker implementer provide great clarity reduce misalignment key element egovernment transformation hand leader strong invest egovernment transformation work present study envisage become powerful tool communicate coordinate initiative provide clear visualization integrate approach egovernment transformation,0.5546218487394958,0.14285714285714285,0.226890756302521,0.03361344537815126,119.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Design and Development,"Electronic-government in Saudi Arabia: A positive revolution in the
  peninsula","The informatization practice of countries all over the world has shown that
the level of a government's informatization is one main factor that can affect
its international competitive power. At present, e-government construction is
regarded as one of the most important tasks for the national economy and
society upliftment and informatization in Saudi Arabia. Unlike the traditional
governments, an e-government takes on a new look with its framework and
operation mode more suitable for the contemporary era. In fact, it is a basic
national strategy to promote Saudi Arabia's informatization by means of
e-government construction. This talk firstly introduces the basic concepts and
relevant viewpoints of egovernment, then reviews the development process of
e-government in Saudi Arabia, and describes the current states, development
strategies of e-government in Saudi Arabia. And also review e-government
maturity models and synthesize them e-government maturity models are
investigated, in which the authors have proposed the Delloite's six-stage
model, Layne and Lee four-stage model and Accenture five-stage model. So, the
main e-government maturity stages are: online presence, interaction,
transaction, transformation and digital democracy. After that, according to
many references, the main technologies which are used in each stage are
summarized.",http://arxiv.org/abs/1205.3986v1,arXiv,electronicgovernment saudi arabia positive revolution peninsula,informatization practice country world show level government informatization one main factor affect international competitive power present egovernment construction regard one important task national economy society upliftment informatization saudi arabia unlike traditional government egovernment take new look framework operation mode suitable contemporary era fact basic national strategy promote saudi arabias informatization mean egovernment construction talk firstly introduce basic concept relevant viewpoint egovernment review development process egovernment saudi arabia describe current state development strategy egovernment saudi arabia also review egovernment maturity model synthesize egovernment maturity model investigate author propose delloite sixstage model layne lee fourstage model accenture fivestage model main egovernment maturity stage online presence interaction transaction transformation digital democracy accord many reference main technology use stage summarize,electronicgovernment saudi arabia positive revolution peninsula informatization practice country world show level government informatization one main factor affect international competitive power present egovernment construction regard one important task national economy society upliftment informatization saudi arabia unlike traditional government egovernment take new look framework operation mode suitable contemporary era fact basic national strategy promote saudi arabias informatization mean egovernment construction talk firstly introduce basic concept relevant viewpoint egovernment review development process egovernment saudi arabia describe current state development strategy egovernment saudi arabia also review egovernment maturity model synthesize egovernment maturity model investigate author propose delloite sixstage model layne lee fourstage model accenture fivestage model main egovernment maturity stage online presence interaction transaction transformation digital democracy accord many reference main technology use stage summarize,0.49137931034482757,0.11206896551724138,0.22413793103448276,0.017241379310344827,116.0,0.0,3.0,0.0,1.0
Information Systems,E-Government and E-Commerce,Design and Development,"Belief-Rule-Based Expert Systems for Evaluation of E- Government: A Case
  Study","Little knowledge exists on the impact and results associated with
e-government projects in many specific use domains. Therefore it is necessary
to evaluate the efficiency and effectiveness of e-government systems. Since the
development of e-government is a continuous process of improvement, it requires
continuous evaluation of the overall e-government system as well as evaluation
of its various dimensions such as determinants, characteristics and results.
E-government development is often complex with multiple stakeholders, large
user bases and complex goals. Consequently, even experts have difficulties in
evaluating these systems, especially in an integrated and comprehensive way as
well as on an aggregate level. Expert systems are a candidate solution to
evaluate such complex e-government systems. However, it is difficult for expert
systems to cope with uncertain evaluation data that are vague, inconsistent,
highly subjective or in other ways challenging to formalize. This paper
presents an approach that can handle uncertainty in e-government evaluation:
The combination of Belief Rule Base (BRB) knowledge representation and
Evidential Reasoning (ES). This approach is illustrated with a concrete
prototype, known as Belief Rule Based Expert System (BRBES) and put to use in
the local e-government of Bangladesh. The results have been compared with a
recently developed method of evaluating e-Government, and it is shown that the
results of BRBES are more accurate and reliable. BRBES can be used to identify
the factors that need to be improved to achieve the overall aim of an
e-government project. In addition, various ""what if"" scenarios can be generated
and developers and managers can get a forecast of the outcomes. In this way,
the system can be used to facilitate decision making processes under
uncertainty.",http://arxiv.org/abs/1403.5618v2,arXiv,beliefrulebase expert system evaluation government case study,little knowledge exist impact result associate egovernment project many specific use domain therefore necessary evaluate efficiency effectiveness egovernment system since development egovernment continuous process improvement require continuous evaluation overall egovernment system well evaluation various dimension determinant characteristic result egovernment development often complex multiple stakeholder large user basis complex goal consequently even expert difficulty evaluate system especially integrated comprehensive way well aggregate level expert system candidate solution evaluate complex egovernment system however difficult expert system cope uncertain evaluation datum vague inconsistent highly subjective way challenge formalize paper present approach handle uncertainty egovernment evaluation combination belief rule base brb knowledge representation evidential reasoning approach illustrate concrete prototype know belief rule base expert system brbe put use local egovernment bangladesh result compare recently develop method evaluate egovernment show result brbe accurate reliable brbe use identify factor need improve achieve overall aim egovernment project addition various scenario generate developer manager get forecast outcome way system use facilitate decision make process uncertainty,beliefrulebase expert system evaluation government case study little knowledge exist impact result associate egovernment project many specific use domain therefore necessary evaluate efficiency effectiveness egovernment system since development egovernment continuous process improvement require continuous evaluation overall egovernment system well evaluation various dimension determinant characteristic result egovernment development often complex multiple stakeholder large user basis complex goal consequently even expert difficulty evaluate system especially integrated comprehensive way well aggregate level expert system candidate solution evaluate complex egovernment system however difficult expert system cope uncertain evaluation datum vague inconsistent highly subjective way challenge formalize paper present approach handle uncertainty egovernment evaluation combination belief rule base brb knowledge representation evidential reasoning approach illustrate concrete prototype know belief rule base expert system brbe put use local egovernment bangladesh result compare recently develop method evaluate egovernment show result brbe accurate reliable brbe use identify factor need improve achieve overall aim egovernment project addition various scenario generate developer manager get forecast outcome way system use facilitate decision make process uncertainty,0.5095541401273885,0.14012738853503184,0.2356687898089172,0.06369426751592357,157.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Theoretical / Conceptual,Towards an Understanding of Valence in E-Government Services,"The Australian government, to remind job seekers of appointments with
employment services providers in order to cut costs and free up human
resources, is using technologies such as Short Messaging Services (SMS).
However, the technologies in-use are but one side of this equation the
specifics of how these technologies are used is the other side, and these
specifics are highly under-theorized, particularly in regard to the views of
the people to which these technologies are directed. The purpose of this paper
is to provide a theoretical framing for this phenomenon as well as to introduce
an emerging methodological direction that may allow for a better understanding
of demographic-specific values and thereby better valence framing. The paper
also theorizes reactions to information that could be applicable elsewhere, not
just in e-government or with SMS, thereby contributing to discussions
surrounding the Big Data debate.",http://arxiv.org/abs/1606.01360v1,arXiv,towards understanding valence egovernment service,australian government remind job seeker appointment employment service provider order cut cost free human resource use technology short messaging service however technology inuse one side equation specific technology use side specific highly undertheorized particularly regard view people technology direct purpose paper provide theoretical framing phenomenon well introduce emerge methodological direction may allow well understanding demographicspecific value thereby well valence frame paper also theorize reaction information could applicable elsewhere egovernment sms thereby contribute discussion surround big data debate,towards understanding valence egovernment service australian government remind job seeker appointment employment service provider order cut cost free human resource use technology short messaging service however technology inuse one side equation specific technology use side specific highly undertheorized particularly regard view people technology direct purpose paper provide theoretical framing phenomenon well introduce emerge methodological direction may allow well understanding demographicspecific value thereby well valence frame paper also theorize reaction information could applicable elsewhere egovernment sms thereby contribute discussion surround big data debate,0.4935064935064935,0.15584415584415584,0.18181818181818182,0.11688311688311688,77.0,0.0,0.0,0.0,0.0
Information Systems,E-Government and E-Commerce,Theoretical / Conceptual,"Towards an automated repository for indexing, analysis and
  characterization of municipal e-government websites in Mexico","This article addresses a problem in the electronic government discipline with
special interest in Mexico: the need for a concentrated and updated information
source about municipal e-government websites. One reason for this is the lack
of a complete and updated database containing the electronic addresses (web
domain names) of the municipal governments having a website. Due to diverse
causes, not all the Mexican municipalities have one, and a number of those
having it do not present information corresponding to the current governments
but, instead, to other previous ones. The scarce official lists of municipal
websites are not updated with the sufficient frequency, and manually
determining which municipalities have an operating and valid website in a given
moment is a time-consuming process. Besides, website contents do not always
comply with legal requirements and are considerably heterogeneous. In turn, the
evolution development level of municipal websites is valuable information that
can be harnessed for diverse theoretical and practical purposes in the public
administration field. Obtaining all these pieces of information requires
website content analysis. Therefore, this article investigates the need for and
the feasibility to automate implementation and updating of a digital repository
to perform diverse analyses of these websites. Its technological feasibility is
addressed by means of a literature review about web scraping and by proposing a
preliminary manual methodology. This takes into account known, proven,
techniques and software tools for web crawling and scraping. No new techniques
for crawling or scraping are proposed because the existing ones satisfy the
current needs. Finally, software requirements are specified in order to
automate the creation, updating, indexing, and analyses of the repository.",http://arxiv.org/abs/2006.14746v1,arXiv,towards automate repository indexing analysis characterization municipal egovernment website mexico,article address problem electronic government discipline special interest mexico need concentrated update information source municipal egovernment website one reason lack complete update database contain electronic address web domain name municipal government website due diverse cause mexican municipality one number present information correspond current government instead previous one scarce official list municipal website update sufficient frequency manually determine municipality operate valid website give moment timeconsuming process besides website content always comply legal requirement considerably heterogeneous turn evolution development level municipal website valuable information harness diverse theoretical practical purpose public administration field obtain piece information require website content analysis therefore article investigate need feasibility automate implementation updating digital repository perform diverse analysis website technological feasibility address mean literature review web scraping propose preliminary manual methodology take account know prove technique software tool web crawl scrape new technique crawl scrape propose exist one satisfy current need finally software requirement specify order automate creation update indexing analysis repository,towards automate repository indexing analysis characterization municipal egovernment website mexico article address problem electronic government discipline special interest mexico need concentrated update information source municipal egovernment website one reason lack complete update database contain electronic address web domain name municipal government website due diverse cause mexican municipality one number present information correspond current government instead previous one scarce official list municipal website update sufficient frequency manually determine municipality operate valid website give moment timeconsuming process besides website content always comply legal requirement considerably heterogeneous turn evolution development level municipal website valuable information harness diverse theoretical practical purpose public administration field obtain piece information require website content analysis therefore article investigate need feasibility automate implementation updating digital repository perform diverse analysis website technological feasibility address mean literature review web scraping propose preliminary manual methodology take account know prove technique software tool web crawl scrape new technique crawl scrape propose exist one satisfy current need finally software requirement specify order automate creation update indexing analysis repository,0.525974025974026,0.13636363636363635,0.24025974025974026,0.03896103896103896,154.0,0.0,1.0,0.0,0.0
